ID_Cliente,grupo_edad,region,nivel_ingresos,horas_conectado,clics_en_productos,uso_cupones,compra_realizada,total_compra
CL02858,18-25,Pasco,bajo,1.5,7,1,0,0.0
CL02859,60+,Pasco,medio,3.27,5,2,0,0.0
CL02860,36-45,Junín,medio,3.91,5,2,1,291.2
CL02861,46-60,Ucayali,bajo,4.29,5,4,0,0.0
CL02862,46-60,Lima,bajo,3.5,10,2,1,681.61
CL02863,46-60,La Libertad,bajo,3.23,11,0,0,0.0
CL02864,46-60,Piura,medio,3.31,3,1,1,929.21
CL02865,46-60,Madre de Dios,medio,2.22,8,1,1,337.26
CL02866,60+,Madre de Dios,bajo,1.7,4,1,0,0.0
CL02867,36-45,Callao,bajo,2.77,3,1,0,0.0
CL02868,46-60,Lima,bajo,0.8,5,1,0,0.0
CL02869,26-35,Puno,bajo,2.19,4,1,0,0.0
CL02870,26-35,Lima,medio,1.97,8,2,0,0.0
CL02871,36-45,Lima,bajo,3.08,10,3,1,643.98
CL02872,18-25,Lima,medio,2.72,6,4,0,0.0
CL02873,18-25,Piura,medio,3.99,4,1,0,0.0
CL02874,18-25,Huánuco,medio,3.32,4,4,1,1163.3
CL02875,26-35,Lima,bajo,1.86,5,1,0,0.0
CL02876,18-25,Arequipa,bajo,3.17,6,0,0,0.0
CL02877,60+,Loreto,bajo,0.77,5,2,0,0.0
CL02878,46-60,Madre de Dios,alto,3.23,5,4,1,1166.13
CL02879,26-35,Áncash,alto,1.75,1,1,0,0.0
CL02880,36-45,Lima,bajo,1.89,6,4,1,535.01
CL02881,36-45,Lambayeque,medio,3.84,3,2,0,0.0
CL02882,46-60,Arequipa,bajo,2.89,7,0,0,0.0
CL02883,26-35,Lambayeque,bajo,2.31,5,2,1,963.28
CL02884,18-25,Callao,medio,3.52,5,4,0,0.0
CL02885,18-25,Lambayeque,bajo,3.97,1,2,1,916.54
CL02886,60+,La Libertad,medio,1.5,4,4,0,0.0
CL02887,60+,Madre de Dios,medio,1.79,6,4,0,0.0
CL02888,18-25,Moquegua,medio,3.31,8,1,1,623.87
CL02889,36-45,Lima,alto,2.81,3,1,0,0.0
CL02890,36-45,Amazonas,medio,0.64,3,2,0,0.0
CL02891,60+,Tacna,medio,4.28,6,4,1,324.63
CL02892,46-60,Lima,medio,2.02,6,1,0,0.0
CL02893,18-25,Áncash,bajo,1.5,8,3,1,521.68
CL02894,60+,Piura,medio,2.51,8,1,0,0.0
CL02895,60+,Callao,alto,3.4,4,1,1,783.25
CL02896,18-25,Lima,medio,3.63,4,4,1,515.72
CL02897,18-25,Lima,alto,2.56,8,3,0,0.0
CL02898,36-45,Lambayeque,bajo,5.04,4,3,1,715.7
CL02899,46-60,San Martín,bajo,5.32,9,3,1,504.55
CL02900,46-60,Lambayeque,bajo,2.95,5,3,0,0.0
CL02901,18-25,Apurímac,medio,2.44,4,1,0,0.0
CL02902,26-35,Tumbes,medio,2.16,7,2,1,1211.7
CL02903,60+,Tacna,medio,2.35,8,2,1,685.72
CL02904,60+,Lima,alto,4.0,4,1,1,544.6
CL02905,18-25,Lima,medio,2.84,6,0,0,0.0
CL02906,26-35,Apurímac,medio,3.37,2,0,0,0.0
CL02907,36-45,Pasco,medio,3.19,7,3,0,0.0
CL02908,18-25,Apurímac,bajo,3.11,4,2,0,0.0
CL02909,18-25,Apurímac,medio,3.59,4,3,0,0.0
CL02910,60+,Lima,bajo,3.33,6,3,0,0.0
CL02911,18-25,Cajamarca,bajo,2.98,3,4,0,0.0
CL02912,18-25,Amazonas,medio,4.34,4,3,0,0.0
CL02913,18-25,Lambayeque,alto,1.18,6,1,1,881.83
CL02914,60+,Ayacucho,medio,2.78,2,3,1,525.33
CL02915,36-45,Cajamarca,medio,1.97,7,2,1,837.88
CL02916,36-45,Apurímac,medio,3.42,4,1,1,381.75
CL02917,18-25,Callao,bajo,0.87,5,1,1,428.37
CL02918,60+,Loreto,alto,2.73,8,4,1,1390.14
CL02919,36-45,Pasco,medio,2.98,5,1,1,531.07
CL02920,36-45,Lima,bajo,3.72,4,0,0,0.0
CL02921,36-45,Lima,medio,2.08,6,1,1,1199.99
CL02922,60+,Áncash,bajo,5.29,7,4,0,0.0
CL02923,60+,Apurímac,bajo,1.91,4,4,0,0.0
CL02924,18-25,Huancavelica,bajo,1.36,6,3,0,0.0
CL02925,46-60,Lima,bajo,3.11,8,0,1,143.52
CL02926,36-45,Madre de Dios,medio,2.37,3,0,1,1048.93
CL02927,46-60,Lima,medio,4.34,8,1,1,313.32
CL02928,60+,La Libertad,medio,0.91,10,4,0,0.0
CL02929,60+,Arequipa,medio,2.54,7,2,1,964.96
CL02930,60+,Moquegua,medio,3.32,4,3,1,1186.92
CL02931,46-60,Junín,bajo,1.83,6,2,0,0.0
CL02932,60+,Madre de Dios,medio,1.11,3,1,0,0.0
CL02933,18-25,Lima,bajo,3.95,1,3,0,0.0
CL02934,60+,Madre de Dios,medio,1.66,3,3,1,136.9
CL02935,26-35,Tacna,medio,3.54,1,0,0,0.0
CL02936,46-60,Tacna,medio,1.58,2,0,0,0.0
CL02937,26-35,Lima,alto,2.18,5,1,0,0.0
CL02938,60+,Lima,medio,3.26,6,1,0,0.0
CL02939,18-25,Huancavelica,bajo,2.85,7,4,0,0.0
CL02940,36-45,Tacna,bajo,1.57,1,3,1,343.89
CL02941,60+,Lima,alto,3.03,7,3,1,1675.88
CL02942,18-25,Ayacucho,medio,0.33,4,2,0,0.0
CL02943,46-60,Lambayeque,alto,1.3,5,4,1,1824.01
CL02944,26-35,Ayacucho,medio,4.25,3,2,1,517.93
CL02945,26-35,Lima,alto,2.33,4,2,1,1035.85
CL02946,26-35,Lima,alto,3.22,4,1,0,0.0
CL02947,46-60,Ica,medio,3.19,3,4,0,0.0
CL02948,18-25,Apurímac,bajo,2.16,3,3,0,0.0
CL02949,46-60,Tumbes,medio,2.62,6,0,1,1282.49
CL02950,26-35,Moquegua,alto,1.33,5,2,1,1492.76
CL02951,60+,Piura,alto,2.63,4,1,0,0.0
CL02952,36-45,Junín,bajo,2.01,6,1,1,466.4
CL02953,46-60,Moquegua,medio,4.59,3,4,0,0.0
CL02954,46-60,Lima,alto,1.8,6,0,1,630.39
CL02955,18-25,Callao,medio,3.01,4,1,1,213.22
CL02956,18-25,Arequipa,alto,2.23,7,4,1,1940.19
CL02957,46-60,Junín,alto,3.31,9,3,1,644.01
CL02958,26-35,Ayacucho,alto,1.14,9,3,0,0.0
CL02959,36-45,Ucayali,bajo,2.37,2,3,0,0.0
CL02960,18-25,Áncash,bajo,3.09,1,1,0,0.0
CL02961,26-35,Lima,bajo,2.74,2,0,0,0.0
CL02962,60+,Lima,alto,3.0,8,4,0,0.0
CL02963,18-25,Huánuco,medio,1.67,9,4,1,768.84
CL02964,26-35,Lima,bajo,2.15,2,0,0,0.0
CL02965,26-35,Ayacucho,medio,2.48,9,1,1,752.88
CL02966,36-45,Pasco,medio,3.28,7,2,0,0.0
CL02967,36-45,Ica,alto,3.9,3,1,1,964.04
CL02968,60+,Lima,medio,0.64,8,4,0,0.0
CL02969,26-35,Loreto,medio,2.18,9,2,1,1057.48
CL02970,26-35,San Martín,bajo,1.84,4,4,0,0.0
CL02971,36-45,Piura,alto,1.73,3,2,1,1825.95
CL02972,18-25,Lima,bajo,2.77,7,2,0,0.0
CL02973,18-25,La Libertad,medio,2.53,5,4,0,0.0
CL02974,46-60,Lima,bajo,1.38,4,1,0,0.0
CL02975,36-45,Moquegua,bajo,1.33,2,3,0,0.0
CL02976,46-60,San Martín,bajo,2.96,5,2,1,375.71
CL02977,36-45,Arequipa,medio,1.41,3,3,0,0.0
CL02978,60+,La Libertad,medio,1.81,4,1,0,0.0
CL02979,26-35,Moquegua,bajo,3.42,9,2,0,0.0
CL02980,60+,Lambayeque,bajo,2.67,5,0,1,956.15
CL02981,36-45,Ica,alto,4.05,5,4,1,1925.74
CL02982,26-35,Lambayeque,bajo,2.39,8,2,0,0.0
CL02983,18-25,Lima,bajo,4.73,9,2,0,0.0
CL02984,18-25,Ucayali,medio,2.32,4,1,1,384.2
CL02985,46-60,Lima,alto,3.7,6,3,1,794.14
CL02986,36-45,Callao,bajo,1.66,6,3,1,803.28
CL02987,36-45,Cajamarca,alto,1.85,4,4,1,1632.4
CL02988,18-25,Áncash,medio,4.19,9,4,1,1226.68
CL02989,60+,Lima,medio,1.8,4,3,1,1099.96
CL02990,26-35,Lima,bajo,2.28,2,4,0,0.0
CL02991,60+,Callao,medio,1.84,4,3,1,582.16
CL02992,60+,Loreto,bajo,3.62,2,3,0,0.0
CL02993,18-25,Madre de Dios,medio,1.29,3,0,0,0.0
CL02994,18-25,Huancavelica,bajo,3.81,0,1,0,0.0
CL02995,18-25,Junín,medio,2.74,8,0,1,799.88
CL02996,46-60,Ucayali,alto,2.69,12,0,0,0.0
CL02997,60+,Junín,medio,2.44,3,0,0,0.0
CL02998,36-45,Moquegua,bajo,3.75,2,0,0,0.0
CL02999,26-35,Lima,medio,2.28,5,1,0,0.0
CL03000,46-60,Pasco,medio,1.79,0,3,0,0.0
CL03001,36-45,Moquegua,bajo,3.02,4,3,0,0.0
CL03002,60+,Lima,medio,2.41,4,2,0,0.0
CL03003,18-25,Puno,bajo,4.46,5,3,1,341.5
CL03004,60+,Tumbes,medio,3.41,5,3,0,0.0
CL03005,26-35,Lima,medio,2.85,8,3,1,682.95
CL03006,46-60,Cusco,bajo,3.93,4,1,0,0.0
CL03007,46-60,La Libertad,bajo,1.05,5,1,0,0.0
CL03008,26-35,Moquegua,bajo,3.06,7,3,0,0.0
CL03009,36-45,Lima,alto,2.6,4,4,0,0.0
CL03010,36-45,Cajamarca,medio,2.3,9,2,0,0.0
CL03011,46-60,Áncash,bajo,2.22,6,0,1,769.32
CL03012,46-60,Lima,medio,3.61,4,4,1,484.43
CL03013,18-25,Huancavelica,bajo,0.64,5,3,0,0.0
CL03014,36-45,Lima,medio,2.97,7,1,0,0.0
CL03015,26-35,Madre de Dios,medio,1.07,7,4,0,0.0
CL03016,36-45,Lima,alto,2.26,9,3,1,1965.48
CL03017,18-25,Apurímac,bajo,2.45,5,0,1,411.02
CL03018,46-60,Cajamarca,medio,4.12,6,1,0,0.0
CL03019,46-60,Cusco,medio,1.97,4,1,0,0.0
CL03020,18-25,Huancavelica,alto,2.55,5,2,1,827.58
CL03021,26-35,Lima,medio,1.27,7,4,0,0.0
CL03022,46-60,Lima,medio,3.01,3,2,1,1262.51
CL03023,60+,Callao,medio,1.17,0,2,1,966.69
CL03024,46-60,Apurímac,medio,0.72,4,1,0,0.0
CL03025,60+,Cajamarca,alto,0.99,2,1,0,0.0
CL03026,18-25,Ucayali,alto,2.22,3,3,0,0.0
CL03027,18-25,Lima,medio,2.27,4,3,0,0.0
CL03028,46-60,Puno,medio,3.63,4,2,1,349.4
CL03029,36-45,Puno,alto,4.02,3,1,0,0.0
CL03030,60+,Lima,bajo,4.0,4,0,0,0.0
CL03031,26-35,Loreto,bajo,3.65,5,0,0,0.0
CL03032,46-60,Callao,medio,4.58,5,1,1,1013.79
CL03033,26-35,Loreto,bajo,2.96,3,2,0,0.0
CL03034,46-60,Huancavelica,alto,2.97,5,2,1,830.1
CL03035,36-45,Piura,medio,4.33,3,3,1,1057.44
CL03036,36-45,Apurímac,medio,1.39,2,2,0,0.0
CL03037,36-45,Moquegua,medio,3.44,6,2,1,307.5
CL03038,36-45,Arequipa,medio,2.45,5,4,0,0.0
CL03039,18-25,San Martín,medio,3.83,9,4,1,630.53
CL03040,18-25,Huánuco,bajo,3.68,4,4,0,0.0
CL03041,60+,Lima,medio,2.34,8,3,0,0.0
CL03042,26-35,Lima,medio,1.3,7,2,0,0.0
CL03043,46-60,Junín,bajo,3.85,8,1,1,568.92
CL03044,46-60,Lima,medio,2.03,3,4,1,1236.44
CL03045,18-25,Tumbes,bajo,2.62,5,4,1,315.1
CL03046,46-60,Áncash,alto,1.38,7,2,0,0.0
CL03047,18-25,Tacna,medio,2.14,6,1,1,1263.58
CL03048,60+,Lima,alto,3.52,5,2,1,785.44
CL03049,26-35,Pasco,medio,2.89,5,1,0,0.0
CL03050,60+,La Libertad,alto,1.75,2,0,1,1304.2
CL03051,36-45,Lima,bajo,0.62,6,0,0,0.0
CL03052,36-45,Puno,bajo,3.19,7,2,1,269.18
CL03053,36-45,Lambayeque,bajo,2.08,1,2,0,0.0
CL03054,60+,Lima,medio,2.67,6,1,1,1267.95
CL03055,46-60,Amazonas,bajo,2.36,2,4,0,0.0
CL03056,26-35,Cajamarca,medio,2.07,5,0,0,0.0
CL03057,36-45,Lima,medio,3.12,5,4,0,0.0
CL03058,36-45,Loreto,medio,1.63,8,2,0,0.0
CL03059,36-45,Lima,medio,2.65,3,2,0,0.0
CL03060,26-35,Ayacucho,bajo,2.91,5,4,1,513.24
CL03061,36-45,Lima,medio,3.85,6,2,0,0.0
CL03062,26-35,Junín,medio,2.55,6,2,1,256.71
CL03063,36-45,Lima,alto,1.31,3,1,0,0.0
CL03064,60+,Puno,medio,3.17,5,2,1,1165.58
CL03065,60+,Moquegua,alto,1.61,7,3,1,977.18
CL03066,26-35,Apurímac,medio,1.83,4,4,1,929.42
CL03067,60+,San Martín,alto,2.0,7,2,1,322.45
CL03068,26-35,Lima,bajo,2.32,4,3,0,0.0
CL03069,60+,Madre de Dios,medio,3.79,7,0,1,1167.37
CL03070,60+,Ayacucho,alto,3.15,5,3,0,0.0
CL03071,26-35,Lima,bajo,1.4,7,4,1,298.17
CL03072,46-60,Cusco,medio,4.01,5,4,0,0.0
CL03073,60+,Lima,alto,3.56,2,3,1,940.86
CL03074,36-45,Amazonas,medio,2.92,2,2,0,0.0
CL03075,46-60,Ayacucho,bajo,0.18,3,3,1,153.58
CL03076,26-35,Apurímac,medio,1.66,2,2,1,1238.65
CL03077,46-60,Cusco,bajo,2.51,2,1,0,0.0
CL03078,18-25,Arequipa,alto,4.16,6,2,0,0.0
CL03079,18-25,Loreto,bajo,3.83,4,0,0,0.0
CL03080,60+,Amazonas,bajo,1.53,6,0,0,0.0
CL03081,60+,Lima,bajo,0.82,5,4,0,0.0
CL03082,36-45,Ayacucho,medio,2.32,6,0,0,0.0
CL03083,46-60,Tumbes,alto,2.64,4,0,1,427.49
CL03084,18-25,Tacna,bajo,1.26,6,0,0,0.0
CL03085,60+,Cusco,bajo,1.63,8,3,1,654.2
CL03086,46-60,Lima,medio,4.62,10,3,1,955.24
CL03087,60+,Amazonas,alto,2.13,1,3,0,0.0
CL03088,60+,Tacna,medio,2.2,4,4,0,0.0
CL03089,18-25,Lima,medio,5.33,7,2,1,482.74
CL03090,18-25,Áncash,medio,2.16,8,4,0,0.0
CL03091,60+,Ica,bajo,1.49,2,1,0,0.0
CL03092,26-35,Apurímac,medio,1.79,8,1,0,0.0
CL03093,60+,La Libertad,medio,2.79,5,3,1,936.23
CL03094,60+,Lima,alto,2.03,5,2,1,1442.75
CL03095,36-45,Lima,alto,2.37,7,3,1,1285.5
CL03096,36-45,La Libertad,medio,2.46,5,2,1,622.81
CL03097,36-45,Arequipa,medio,5.65,3,0,0,0.0
CL03098,26-35,Cusco,medio,3.21,6,3,1,275.09
CL03099,26-35,Arequipa,bajo,1.55,4,4,1,642.31
CL03100,60+,Pasco,medio,2.33,2,0,0,0.0
CL03101,36-45,Ayacucho,medio,3.3,2,3,0,0.0
CL03102,26-35,Lima,alto,3.58,4,1,0,0.0
CL03103,18-25,Ica,bajo,0.9,9,4,0,0.0
CL03104,60+,Cusco,medio,1.08,6,3,1,196.57
CL03105,46-60,Lima,medio,2.97,3,0,0,0.0
CL03106,60+,Lima,bajo,1.86,7,4,1,260.17
CL03107,46-60,La Libertad,medio,1.72,5,2,0,0.0
CL03108,36-45,Lima,alto,2.69,1,0,0,0.0
CL03109,46-60,Lima,alto,3.29,5,2,0,0.0
CL03110,36-45,Huánuco,medio,2.26,3,2,1,1138.01
CL03111,18-25,Lima,bajo,0.56,3,4,1,142.65
CL03112,46-60,Lima,alto,1.97,6,3,1,723.3
CL03113,60+,Amazonas,medio,1.34,4,1,0,0.0
CL03114,36-45,Lima,medio,3.06,5,0,1,681.59
CL03115,60+,Áncash,bajo,4.55,8,3,1,674.33
CL03116,26-35,Cajamarca,bajo,2.79,5,4,0,0.0
CL03117,36-45,Lima,bajo,2.94,7,4,1,936.18
CL03118,46-60,Puno,medio,3.31,4,2,1,1140.81
CL03119,36-45,San Martín,bajo,3.85,7,2,0,0.0
CL03120,60+,Apurímac,bajo,1.92,7,2,0,0.0
CL03121,18-25,Lambayeque,medio,2.45,6,1,1,726.7
CL03122,36-45,Lima,medio,3.45,7,2,1,784.39
CL03123,46-60,Ayacucho,bajo,1.56,6,0,0,0.0
CL03124,26-35,Moquegua,bajo,0.99,5,0,1,767.87
CL03125,18-25,Madre de Dios,bajo,2.03,6,2,0,0.0
CL03126,26-35,San Martín,medio,3.76,7,2,0,0.0
CL03127,36-45,Amazonas,bajo,2.64,3,0,1,565.14
CL03128,60+,Callao,medio,2.03,4,1,0,0.0
CL03129,60+,Piura,bajo,3.52,6,1,1,769.57
CL03130,46-60,Lima,bajo,3.05,3,0,0,0.0
CL03131,60+,San Martín,medio,1.72,6,4,1,1091.88
CL03132,18-25,Áncash,bajo,2.31,6,0,0,0.0
CL03133,60+,Lima,bajo,1.48,7,3,1,407.94
CL03134,46-60,Lima,medio,2.64,3,2,1,331.18
CL03135,36-45,Áncash,medio,3.14,3,2,1,486.7
CL03136,36-45,Lima,medio,0.04,4,2,0,0.0
CL03137,60+,Lima,bajo,1.48,7,1,1,448.05
CL03138,26-35,Callao,alto,4.18,5,3,0,0.0
CL03139,36-45,Huancavelica,alto,2.16,8,0,1,1874.17
CL03140,60+,Lima,medio,4.16,4,4,0,0.0
CL03141,46-60,Lima,medio,1.22,5,2,1,204.55
CL03142,60+,Puno,alto,1.97,4,1,1,1722.64
CL03143,36-45,Ica,bajo,2.72,8,1,1,577.18
CL03144,46-60,Huancavelica,bajo,2.18,2,1,1,193.87
CL03145,60+,Ucayali,bajo,3.77,8,3,1,288.2
CL03146,18-25,Tacna,alto,2.38,1,0,0,0.0
CL03147,46-60,Amazonas,medio,3.21,5,1,1,454.93
CL03148,18-25,Moquegua,alto,1.41,5,3,1,974.77
CL03149,26-35,Arequipa,bajo,2.76,2,1,0,0.0
CL03150,46-60,Amazonas,alto,2.19,6,0,1,1960.18
CL03151,18-25,Huancavelica,alto,1.5,9,3,1,371.76
CL03152,36-45,Huancavelica,alto,2.97,3,4,0,0.0
CL03153,36-45,Piura,medio,3.86,6,0,0,0.0
CL03154,26-35,Loreto,alto,1.9,3,1,1,225.93
CL03155,46-60,Ucayali,alto,2.92,4,0,1,950.47
CL03156,46-60,Loreto,medio,2.28,5,3,1,142.83
CL03157,46-60,Lambayeque,medio,2.61,1,3,0,0.0
CL03158,26-35,Loreto,medio,3.34,5,2,1,241.73
CL03159,46-60,Ucayali,medio,3.94,6,1,1,577.36
CL03160,36-45,Loreto,medio,3.74,1,1,1,843.04
CL03161,18-25,Moquegua,bajo,1.75,1,2,0,0.0
CL03162,36-45,Tumbes,medio,1.16,2,3,1,641.03
CL03163,36-45,Arequipa,bajo,0.49,10,3,1,408.3
CL03164,18-25,Loreto,bajo,3.13,4,1,0,0.0
CL03165,36-45,Puno,bajo,1.97,6,3,0,0.0
CL03166,26-35,Tumbes,alto,3.56,7,0,0,0.0
CL03167,18-25,Callao,bajo,1.47,3,3,0,0.0
CL03168,36-45,Lima,alto,2.95,6,3,0,0.0
CL03169,60+,Lima,medio,0.73,3,1,1,941.47
CL03170,36-45,Cusco,medio,3.0,8,3,1,729.4
CL03171,26-35,Lima,bajo,2.89,11,0,0,0.0
CL03172,46-60,Huancavelica,bajo,1.4,4,4,0,0.0
CL03173,36-45,Ica,medio,2.69,2,4,0,0.0
CL03174,46-60,Lima,bajo,4.57,7,4,1,237.37
CL03175,60+,Lima,medio,3.19,4,1,0,0.0
CL03176,36-45,Lima,alto,5.46,2,4,1,940.41
CL03177,18-25,Lima,bajo,2.65,5,4,0,0.0
CL03178,46-60,Huánuco,medio,3.08,5,0,0,0.0
CL03179,60+,Cajamarca,alto,2.02,5,0,1,1897.8
CL03180,18-25,Áncash,alto,2.75,2,4,1,1191.36
CL03181,18-25,Callao,alto,1.52,7,2,0,0.0
CL03182,18-25,Lima,alto,3.41,5,3,0,0.0
CL03183,18-25,Pasco,medio,1.69,8,3,0,0.0
CL03184,36-45,Cajamarca,alto,4.17,5,3,0,0.0
CL03185,36-45,Arequipa,alto,1.15,7,1,1,763.1
CL03186,36-45,Madre de Dios,medio,2.2,3,1,1,412.26
CL03187,60+,Huánuco,medio,2.25,4,3,1,478.9
CL03188,60+,Tumbes,medio,1.38,6,4,1,1060.38
CL03189,60+,Loreto,medio,2.73,5,2,1,809.69
CL03190,26-35,Ica,bajo,1.97,4,0,0,0.0
CL03191,60+,Huánuco,medio,3.9,3,1,0,0.0
CL03192,36-45,Lima,medio,1.69,5,3,0,0.0
CL03193,36-45,Apurímac,medio,2.92,6,0,1,348.53
CL03194,26-35,Arequipa,bajo,2.41,3,4,0,0.0
CL03195,26-35,Cajamarca,medio,2.29,6,1,1,337.74
CL03196,60+,Moquegua,bajo,2.59,6,4,1,238.34
CL03197,46-60,Lima,bajo,3.21,5,2,0,0.0
CL03198,26-35,Amazonas,medio,0.61,4,2,0,0.0
CL03199,18-25,Lima,medio,2.55,3,4,0,0.0
CL03200,36-45,Lambayeque,bajo,1.67,3,1,0,0.0
CL03201,18-25,Lima,medio,1.75,4,1,0,0.0
CL03202,36-45,Callao,medio,2.74,7,0,0,0.0
CL03203,36-45,Lima,medio,3.6,6,4,0,0.0
CL03204,26-35,Ucayali,medio,4.05,3,2,0,0.0
CL03205,26-35,Apurímac,bajo,1.92,7,0,1,813.69
CL03206,18-25,Huánuco,medio,0.0,6,0,1,1051.63
CL03207,36-45,Cusco,alto,2.57,5,3,0,0.0
CL03208,18-25,Cusco,medio,0.68,3,3,1,450.17
CL03209,46-60,La Libertad,alto,2.94,6,1,0,0.0
CL03210,18-25,Piura,medio,1.6,2,1,0,0.0
CL03211,60+,Tacna,medio,2.84,6,0,0,0.0
CL03212,18-25,Callao,alto,1.65,6,2,0,0.0
CL03213,60+,Lima,medio,1.34,4,4,0,0.0
CL03214,60+,Lima,alto,1.36,7,1,1,802.06
CL03215,60+,Lima,medio,2.9,6,4,1,1056.51
CL03216,46-60,Lambayeque,alto,1.18,4,1,0,0.0
CL03217,18-25,Callao,medio,3.05,4,0,1,1144.61
CL03218,18-25,Lima,alto,4.28,5,3,1,636.05
CL03219,46-60,La Libertad,bajo,4.17,4,1,0,0.0
CL03220,36-45,Pasco,medio,0.9,7,0,0,0.0
CL03221,26-35,Moquegua,alto,1.15,6,1,0,0.0
CL03222,18-25,Ayacucho,bajo,2.98,3,3,0,0.0
CL03223,26-35,Apurímac,medio,1.43,4,1,0,0.0
CL03224,46-60,Tacna,alto,3.12,5,3,0,0.0
CL03225,36-45,Lima,bajo,0.79,7,3,0,0.0
CL03226,36-45,Puno,medio,2.43,4,4,1,434.84
CL03227,36-45,Áncash,medio,3.44,5,3,0,0.0
CL03228,46-60,Lima,medio,0.95,7,4,1,559.08
CL03229,60+,Lima,bajo,2.38,8,3,1,820.65
CL03230,60+,Puno,bajo,2.37,10,2,0,0.0
CL03231,26-35,Arequipa,bajo,3.11,4,1,0,0.0
CL03232,60+,Cusco,bajo,1.83,5,4,1,161.45
CL03233,60+,Lambayeque,bajo,1.07,2,0,0,0.0
CL03234,36-45,Puno,medio,0.0,3,0,0,0.0
CL03235,36-45,Tumbes,medio,3.83,6,4,1,1113.53
CL03236,26-35,Ucayali,medio,3.33,2,4,0,0.0
CL03237,18-25,Tumbes,bajo,2.48,6,2,0,0.0
CL03238,26-35,Amazonas,medio,2.45,4,2,0,0.0
CL03239,26-35,Áncash,medio,2.93,3,0,0,0.0
CL03240,46-60,Ayacucho,alto,3.47,6,2,1,1635.74
CL03241,46-60,Junín,medio,0.48,5,2,1,576.7
CL03242,26-35,Piura,alto,0.72,8,4,1,668.28
CL03243,26-35,San Martín,bajo,0.57,3,1,0,0.0
CL03244,26-35,Cajamarca,medio,2.15,5,1,1,460.55
CL03245,60+,Lima,medio,2.68,8,0,1,951.22
CL03246,46-60,Tacna,alto,3.51,6,4,1,1227.28
CL03247,26-35,Lima,medio,0.0,7,1,1,710.97
CL03248,36-45,Arequipa,medio,1.16,6,1,1,1011.28
CL03249,36-45,Lima,bajo,2.63,4,4,0,0.0
CL03250,60+,La Libertad,medio,2.75,9,1,1,511.17
CL03251,60+,Lima,bajo,2.3,5,1,0,0.0
CL03252,18-25,Lima,bajo,1.37,2,3,0,0.0
CL03253,18-25,Amazonas,bajo,1.8,3,0,1,749.82
CL03254,18-25,Ucayali,alto,2.36,3,4,1,1225.9
CL03255,60+,Lima,medio,0.78,9,3,0,0.0
CL03256,60+,Lima,alto,1.65,6,4,0,0.0
CL03257,60+,Tumbes,alto,1.12,3,0,1,378.28
CL03258,36-45,Ayacucho,alto,3.0,5,3,1,1856.62
CL03259,60+,Callao,alto,1.59,6,4,0,0.0
CL03260,36-45,Pasco,alto,1.19,7,1,1,1672.52
CL03261,18-25,Huancavelica,bajo,1.98,8,0,0,0.0
CL03262,18-25,Pasco,bajo,3.25,3,3,0,0.0
CL03263,18-25,Huancavelica,medio,2.48,6,4,1,318.78
CL03264,26-35,Áncash,medio,3.6,2,3,0,0.0
CL03265,26-35,Lima,bajo,3.45,5,0,0,0.0
CL03266,46-60,Callao,medio,1.75,8,1,0,0.0
CL03267,46-60,Moquegua,medio,2.63,5,4,0,0.0
CL03268,46-60,Lima,alto,3.6,2,3,1,363.74
CL03269,26-35,Tacna,medio,2.02,3,1,0,0.0
CL03270,26-35,Pasco,medio,2.74,6,2,1,464.02
CL03271,46-60,Cajamarca,medio,1.6,5,1,1,176.18
CL03272,46-60,Pasco,medio,2.27,9,2,1,1178.95
CL03273,60+,Lima,alto,2.24,5,4,1,1575.84
CL03274,46-60,Lima,bajo,3.13,5,4,0,0.0
CL03275,60+,Piura,medio,2.12,5,3,1,1205.55
CL03276,36-45,Lima,medio,2.72,9,0,0,0.0
CL03277,26-35,Lima,medio,2.88,5,1,0,0.0
CL03278,46-60,Lima,bajo,1.71,5,3,1,328.83
CL03279,26-35,Huánuco,bajo,2.1,8,0,0,0.0
CL03280,26-35,Cajamarca,bajo,2.96,4,0,0,0.0
CL03281,26-35,Lima,medio,4.34,3,4,1,185.25
CL03282,36-45,Cusco,alto,1.24,8,2,0,0.0
CL03283,18-25,Apurímac,medio,3.03,5,3,0,0.0
CL03284,46-60,Amazonas,bajo,3.71,8,4,0,0.0
CL03285,18-25,Lima,medio,2.6,6,1,0,0.0
CL03286,18-25,Junín,bajo,1.6,3,1,0,0.0
CL03287,18-25,Moquegua,alto,2.45,3,3,1,406.79
CL03288,26-35,La Libertad,medio,1.53,6,4,1,261.44
CL03289,60+,Lima,alto,2.0,5,0,0,0.0
CL03290,26-35,Lambayeque,medio,2.89,5,0,1,144.18
CL03291,26-35,Lima,alto,2.44,4,4,1,471.21
CL03292,18-25,Junín,bajo,2.7,4,3,0,0.0
CL03293,26-35,Tumbes,bajo,1.33,6,2,0,0.0
CL03294,18-25,Tacna,bajo,1.89,5,2,1,325.9
CL03295,60+,Puno,medio,3.11,2,4,1,814.39
CL03296,46-60,Tacna,medio,0.83,6,4,1,1288.0
CL03297,18-25,Lima,medio,1.17,7,2,1,1153.58
CL03298,60+,Lima,alto,2.19,6,0,0,0.0
CL03299,46-60,Madre de Dios,bajo,1.98,5,4,0,0.0
CL03300,36-45,Loreto,medio,3.27,10,4,1,455.53
